         1274180 function calls (1173500 primitive calls) in 264.162 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      443    0.000    0.000    0.000    0.000 {method 'getall' of 'multidict._multidict.MultiDictProxy' objects}
        4    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\tqdm\std.py:451(fp_write)
       62    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\aiohttp\client_proto.py:26(__init__)
       11    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\asyncio\futures.py:345(_copy_future_state)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\h11\_writers.py:1(<module>)
       59    0.000    0.000    0.000    0.000 F:\UPC\暑期实践\2025\graph-of-thoughts\graph_of_thoughts\operations\operations.py:398(__init__)
        1    0.000    0.000    0.000    0.000 f:\UPC\暑期实践\2025\graph-of-thoughts\examples\keyword_counting\keyword_counting.py:1138(got4)
      307    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\asyncio\sslproto.py:493(_set_state)
        1    0.000    0.000    0.000    0.000 {method 'connect' of '_socket.socket' objects}
      117    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\pydantic\_internal\_generate_schema.py:870(_generate_schema_from_get_schema_method)
     1454    0.000    0.000    0.000    0.000 {method 'add_done_callback' of '_asyncio.Task' objects}
        6    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1699(path_hook_for_FileFinder)
      127    0.000    0.000    0.000    0.000 {function _OverlappedFuture.cancel at 0x0000025ECB086160}
       16    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\aiohttp\helpers.py:567(weakref_handle)
       44    0.000    0.000    0.000    0.000 F:\UPC\暑期实践\2025\graph-of-thoughts\graph_of_thoughts\operations\operations.py:888(<listcomp>)
     1293    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\asyncio\sslproto.py:103(is_closing)
       76    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\typing.py:1279(__init__)
     1228    0.000    0.000    0.000    0.000 <frozen os>:742(check_str)
       45    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1602(_get_spec)
     2114    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
      219    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\typing.py:1310(__getattr__)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\logging\__init__.py:1156(__init__)
      118    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\contextlib.py:132(__enter__)
        7    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\dataclasses.py:624(_cmp_fn)
      443    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\aiohttp\helpers.py:624(register)
        7    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\aiohttp\client.py:254(__init__)
      257    0.000    0.000    0.000    0.000 F:\UPC\暑期实践\2025\graph-of-thoughts\graph_of_thoughts\operations\operations.py:302(get_thoughts)
      400    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\enum.py:1095(__new__)
     2719    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
      443    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\aiohttp\client_reqrep.py:414(update_version)
       62    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\encodings\idna.py:145(encode)
      443    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\aiohttp\client_reqrep.py:388(host)
     1069    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\typing.py:1687(__eq__)
      551    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
     1157    0.000    0.000    0.000    0.000 F:\UPC\暑期实践\2025\graph-of-thoughts\graph_of_thoughts\operations\thought.py:87(score)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\logging\__init__.py:1207(_open)
      505    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\asyncio\timeouts.py:50(reschedule)
      465    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\typing.py:2443(get_origin)
     1601    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\asyncio\proactor_events.py:880(_process_events)
      443    0.000    0.000    0.000    0.000 {method 'total_seconds' of 'datetime.timedelta' objects}
        3    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\logging\__init__.py:2118(warning)
       90    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:132(_path_split)
       44    0.000    0.000    0.000    0.000 F:\UPC\暑期实践\2025\graph-of-thoughts\graph_of_thoughts\operations\operations.py:848(__init__)
        6    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:164(_path_isdir)
        7    0.000    0.000    0.000    0.000 {method 'read' of '_io.TextIOWrapper' objects}
      443    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\aiohttp\connector.py:628(_release_waiter)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\pydantic\_internal\_generate_schema.py:668(clean_schema)
     1329    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\aiohttp\base_protocol.py:26(connected)
     1011    0.000    0.000    0.000    0.000 {built-in method _contextvars.copy_context}
      588    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpx\_urlparse.py:223(<genexpr>)
       59    0.000    0.000    0.000    0.000 F:\UPC\暑期实践\2025\graph-of-thoughts\graph_of_thoughts\language_models\chatgpt.py:123(<listcomp>)
     1334    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
       11    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\asyncio\futures.py:409(wrap_future)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpcore\_models.py:1(<module>)
      514    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\contextlib.py:440(__init__)
      128    0.000    0.000    0.000    0.000 {method 'setblocking' of '_socket.socket' objects}
       45    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:778(spec_from_file_location)
       62    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\asyncio\sslproto.py:93(get_extra_info)
        8    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\typing.py:723(Optional)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\h11\_connection.py:139(Connection)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpcore\_exceptions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\pydantic\_internal\_generate_schema.py:2792(finalize_schema)
      124    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\asyncio\transports.py:277(_maybe_pause_protocol)
       38    0.000    0.000    0.000    0.000 <frozen _collections_abc>:771(get)
     1137    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
      195    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\pydantic_core\core_schema.py:4222(_dict_not_none)
      105    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\typing.py:715(<genexpr>)
      443    0.000    0.000    0.000    0.000 {method 'send' of 'generator' objects}
      574    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpx\_urlparse.py:273(<genexpr>)
       26    0.000    0.000    0.000    0.000 f:\UPC\暑期实践\2025\graph-of-thoughts\examples\keyword_counting\keyword_counting.py:740(aggregation_prompt)
       26    0.000    0.000    0.000    0.000 <frozen ntpath>:108(join)
      389    0.000    0.000    0.000    0.000 F:\UPC\暑期实践\2025\graph-of-thoughts\graph_of_thoughts\operations\operations.py:81(add_predecessor)
       28    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpx\_urlparse.py:348(encode_host)
      886    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\backoff\_wait_gen.py:7(expo)
       84    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\re\__init__.py:218(finditer)
        2    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\enum.py:499(__new__)
      886    0.000    0.000    0.000    0.000 {method 'join' of 'bytes' objects}
      136    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\asyncio\base_events.py:587(_check_running)
      505    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\aiohttp\client_reqrep.py:394(port)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\h11\_util.py:1(<module>)
      886    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\aiohttp\http_writer.py:53(transport)
     1329    0.000    0.000    0.000    0.000 {method 'items' of 'multidict._multidict.MultiDict' objects}
      945    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\asyncio\transports.py:295(_maybe_resume_protocol)
     1190    0.000    0.000    0.000    0.000 <frozen os>:697(__iter__)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\pydantic\_internal\_schema_gather.py:192(gather_schemas_for_cleaning)
      443    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\aiohttp\helpers.py:611(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\h11\_receivebuffer.py:1(<module>)
     1079    0.000    0.000    0.000    0.000 {built-in method _asyncio.get_running_loop}
      886    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\aiohttp\helpers.py:684(assert_timeout)
      509    0.000    0.000    0.000    0.000 {built-in method builtins.min}
        4    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\tqdm\utils.py:386(disp_trim)
      443    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\aiohttp\helpers.py:679(__init__)
     1777    0.000    0.000    0.000    0.000 F:\UPC\暑期实践\2025\graph-of-thoughts\graph_of_thoughts\operations\thought.py:77(score)
      386    0.000    0.000    0.000    0.000 F:\UPC\暑期实践\2025\graph-of-thoughts\graph_of_thoughts\controller\controller.py:112(<listcomp>)
       21    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpx\_models.py:144(__init__)
        1    0.000    0.000    0.000    0.000 f:\UPC\暑期实践\2025\graph-of-thoughts\examples\keyword_counting\keyword_counting.py:1362(<listcomp>)
       64    0.000    0.000    0.000    0.000 {built-in method _overlapped.CreateIoCompletionPort}
    195/1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\pydantic\_internal\_schema_gather.py:90(traverse_schema)
       41    0.000    0.000    0.000    0.000 F:\UPC\暑期实践\2025\graph-of-thoughts\graph_of_thoughts\operations\operations.py:276(__init__)
     16/1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\pydantic\_internal\_schema_gather.py:69(traverse_definition_ref)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\multiprocessing\synchronize.py:1(<module>)
       10    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\aiohttp\locks.py:21(set)
      952    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\aiohttp\connector.py:473(closed)
      443    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\aiohttp\connector.py:159(transport)
      506    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\asyncio\coroutines.py:34(iscoroutine)
      584    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\asyncio\sslproto.py:893(_get_read_buffer_size)
      443    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\aiohttp\client.py:1333(__init__)
      882    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\typing.py:1388(__eq__)
       62    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\asyncio\sslproto.py:485(_get_extra_info)
      137    0.000    0.000    0.000    0.000 F:\UPC\暑期实践\2025\graph-of-thoughts\graph_of_thoughts\controller\controller.py:118(<listcomp>)
       41    0.000    0.000    0.000    0.000 F:\UPC\暑期实践\2025\graph-of-thoughts\graph_of_thoughts\operations\operations.py:543(__init__)
       79    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\typing.py:1591(<genexpr>)
      498    0.000    0.000    0.000    0.000 F:\UPC\暑期实践\2025\graph-of-thoughts\graph_of_thoughts\operations\operations.py:652(<lambda>)
      387    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\enum.py:193(__get__)
       10    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\asyncio\locks.py:182(set)
      886    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\aiohttp\streams.py:602(exception)
      443    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\aiohttp\client_reqrep.py:532(update_auth)
      118    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\asyncio\sslproto.py:805(_call_eof_received)
       11    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\asyncio\futures.py:365(_chain_future)
      443    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\aiohttp\connector.py:134(__del__)
       14    0.000    0.000    0.000    0.000 {built-in method _warnings.warn}
        7    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpx\_client.py:305(headers)
    62/55    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
        8    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\typing.py:1670(__getitem__)
      886    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\aiohttp\streams.py:203(is_eof)
      682    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\aiohttp\client_proto.py:207(_drop_timeout)
        7    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\aiohttp\connector.py:783(__init__)
        7    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\openai\_base_client.py:807(__del__)
        1    0.000    0.000    0.000    0.000 f:\UPC\暑期实践\2025\graph-of-thoughts\examples\keyword_counting\keyword_counting.py:1104(tot2)
      200    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\asyncio\futures.py:299(_get_loop)
       62    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\asyncio\transports.py:270(__init__)
      443    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\aiohttp\client_reqrep.py:943(connection)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\pydantic\plugin\_schema_validator.py:22(create_schema_validator)
      136    0.000    0.000    0.000    0.000 {built-in method sys.set_asyncgen_hooks}
      745    0.000    0.000    0.000    0.000 F:\UPC\暑期实践\2025\graph-of-thoughts\graph_of_thoughts\operations\thought.py:66(valid)
      297    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:405(parent)
